InventoryAdjustment#,Date,Reference#,Status,InventoryAdjustment ID,Adjustment Type,Reason,Description,Item Name,Item ID,SKU,Account,Inventory Account,Item Desc,Quantity Adjusted,Cost Price,Value Adjusted,Usage unit,Warehouse Name
2654,2022-03-31,,Adjusted,536460000016820307,quantity,in house consumption,,Copper Ring 4mm X 6,536460000009720036,LRCJA00046RTH1,Cost of Goods Sold,Inventory Asset,,-165.00,0.000000,,Nos,IHV
2655,2022-03-31,,Adjusted,536460000016820323,quantity,in house consumption,,Copper Ring 4mm X 6,536460000009720036,LRCJA00046RTH1,Cost of Goods Sold,Inventory Asset,,-40.00,0.000000,,Nos,TRM
2656,2022-03-31,,Adjusted,536460000016820339,quantity,in house consumption,,"Allied Connector MS-3102-R-24 -7-P,16-Pin, Male,",536460000008974828,CMPAERE16PMBC5,Cost of Goods Sold,Inventory Asset,,-3.00,0.000000,,Nos,Main Store
2657,2022-03-31,,Adjusted,536460000016820355,quantity,in house consumption,,Copper Ring 4mm X 6,536460000009720036,LRCJA00046RTH1,Cost of Goods Sold,Inventory Asset,,-264.00,0.000000,,Nos,PHV
2658,2022-03-31,,Adjusted,536460000016820371,quantity,in house consumption,,Copper Ring 4mmX 8,536460000009722110,LRCJA00048RTH1,Cost of Goods Sold,Inventory Asset,,-504.00,0.000000,,Nos,Main Store
2659,2022-03-31,,Adjusted,536460000016820387,quantity,in house consumption,,Copper Ring 4mmX 8,536460000009722110,LRCJA00048RTH1,Cost of Goods Sold,Inventory Asset,,-253.00,0.000000,,Nos,IHV
2660,2022-03-31,,Adjusted,536460000016820403,quantity,in house consumption,,Copper Ring 4mmX 8,536460000009722110,LRCJA00048RTH1,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,TRM
2661,2022-03-31,,Adjusted,536460000016820419,quantity,in house consumption,,Copper Ring 4mmX 8,536460000009722110,LRCJA00048RTH1,Cost of Goods Sold,Inventory Asset,,-15.00,0.000000,,Nos,TTD
2662,2022-03-31,,Adjusted,536460000016820435,quantity,in house consumption,,Copper Ring 4mmX 8,536460000009722110,LRCJA00048RTH1,Cost of Goods Sold,Inventory Asset,,-107.00,0.000000,,Nos,PHV
2663,2022-03-31,,Adjusted,536460000016820451,quantity,in house consumption,,"Allied Connector MS-3102-R-28-12-P 26-Pin, Male",536460000008981050,CMPAERE26PMBC5,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,PHV
2664,2022-03-31,,Adjusted,536460000016820467,quantity,in house consumption,,"Allied Connector MS-3102-R-28-12-P 26-Pin, Male",536460000008981050,CMPAERE26PMBC5,Cost of Goods Sold,Inventory Asset,,-3.00,0.000000,,Nos,IHV
2665,2022-03-31,,Adjusted,536460000016820483,quantity,in house consumption,,"Allied Connector MS-3102-R-28-12-P 26-Pin, Male",536460000008981050,CMPAERE26PMBC5,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
2666,2022-03-31,,Adjusted,536460000016820499,quantity,in house consumption,,Copper Ring 4mm X 4,536460000009718999,LRCJA00044RTH1,Cost of Goods Sold,Inventory Asset,,-50.00,0.000000,,Nos,Main Store
2667,2022-03-31,,Adjusted,536460000016820515,quantity,in house consumption,,Copper Ring 4mm X 4,536460000009718999,LRCJA00044RTH1,Cost of Goods Sold,Inventory Asset,,-36.00,0.000000,,Nos,IHV
2668,2022-03-31,,Adjusted,536460000016820533,quantity,in house consumption,,Copper Ring 4mm X 4,536460000009718999,LRCJA00044RTH1,Cost of Goods Sold,Inventory Asset,,-31.00,0.000000,,Nos,TRM
2669,2022-03-31,,Adjusted,536460000016820549,quantity,in house consumption,,"Allied Connector MS-3102-R-28-51-P 12-Pin, Male,",536460000008970680,CMPAERE12PMBC5,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,PHV
2670,2022-03-31,,Adjusted,536460000016820565,quantity,in house consumption,,Copper Ring 4mm X 4,536460000009718999,LRCJA00044RTH1,Cost of Goods Sold,Inventory Asset,,-110.00,0.000000,,Nos,PHV
2671,2022-03-31,,Adjusted,536460000016820581,quantity,in house consumption,,"Allied Connector MS-3102-R-28-51-P 12-Pin, Male,",536460000008970680,CMPAERE12PMBC5,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
2672,2022-03-31,,Adjusted,536460000016820597,quantity,in house consumption,,"Copper Ring 4,6mmX 12",536460000009726258,LRCJA4m612RTH1,Cost of Goods Sold,Inventory Asset,,-399.00,0.000000,,Nos,Main Store
2673,2022-03-31,,Adjusted,536460000016820615,quantity,in house consumption,,"Copper Ring 4,6mmX 12",536460000009726258,LRCJA4m612RTH1,Cost of Goods Sold,Inventory Asset,,-29.00,0.000000,,Nos,IHV
2674,2022-03-31,,Adjusted,536460000016820633,quantity,in house consumption,,"Copper Ring 4,6mmX 12",536460000009726258,LRCJA4m612RTH1,Cost of Goods Sold,Inventory Asset,,-205.00,0.000000,,Nos,PHV
2675,2022-03-31,,Adjusted,536460000016817555,quantity,in house consumption,,Thick Film Resistors - Through Hole HB03RE 30M 1% 100PPM,536460000016619694,RTFOM0030M41A2,Cost of Goods Sold,Inventory Asset,,10.00,1.000000,,Nos,Main Store
2676,2022-03-31,,Adjusted,536460000016820651,quantity,in house consumption,,"Copper Ring 4,6mm X 8",536460000009724184,LRCJA4m68RTH1,Cost of Goods Sold,Inventory Asset,,-485.00,0.000000,,Nos,Main Store
2677,2022-03-31,,Adjusted,536460000016820669,quantity,in house consumption,,"Copper Ring 4,6mm X 8",536460000009724184,LRCJA4m68RTH1,Cost of Goods Sold,Inventory Asset,,-45.00,0.000000,,Nos,IHV
2678,2022-03-31,,Adjusted,536460000016820687,quantity,in house consumption,,"Allied Connector MS-3102R-18-1-P,10-Pin, Male",536460000008968606,CMPAERE10PMBC5,Cost of Goods Sold,Inventory Asset,,-14.00,0.000000,,Nos,PHV
2679,2022-03-31,,Adjusted,536460000016820703,quantity,in house consumption,,"Copper Ring 4,6mm X 8",536460000009724184,LRCJA4m68RTH1,Cost of Goods Sold,Inventory Asset,,-70.00,0.000000,,Nos,PHV
2680,2022-03-31,,Adjusted,536460000016820719,quantity,in house consumption,,"Allied Connector MS-3102R-18-1-P,10-Pin, Male",536460000008968606,CMPAERE10PMBC5,Cost of Goods Sold,Inventory Asset,,-8.00,0.000000,,Nos,IHV
2681,2022-03-31,,Adjusted,536460000016820737,quantity,in house consumption,,"Copper Ring 4,6mm X 8",536460000009724184,LRCJA4m68RTH1,Cost of Goods Sold,Inventory Asset,,-20.00,0.000000,,Nos,TTD
2682,2022-03-31,,Adjusted,536460000016820755,quantity,in house consumption,,"Allied Connector MS-3102R-18-1-P,10-Pin, Male",536460000008968606,CMPAERE10PMBC5,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,Main Store
2683,2022-03-31,,Adjusted,536460000016820771,quantity,in house consumption,,"Copper Ring 4,6mm X 6",536460000009723147,LRCJA4m66RTH1,Cost of Goods Sold,Inventory Asset,,-872.00,0.000000,,Nos,Main Store
2684,2022-03-31,,Adjusted,536460000016820789,quantity,in house consumption,,"Copper Ring 4,6mm X 6",536460000009723147,LRCJA4m66RTH1,Cost of Goods Sold,Inventory Asset,,-69.00,0.000000,,Nos,IHV
2685,2022-03-31,,Adjusted,536460000016820805,quantity,in house consumption,,"Copper Ring 4,6mm X 6",536460000009723147,LRCJA4m66RTH1,Cost of Goods Sold,Inventory Asset,,-10.00,0.000000,,Nos,TTD
2686,2022-03-31,,Adjusted,536460000016820823,quantity,in house consumption,,"Copper Ring 4,6mm X 6",536460000009723147,LRCJA4m66RTH1,Cost of Goods Sold,Inventory Asset,,-132.00,0.000000,,Nos,PHV
2687,2022-03-31,,Adjusted,536460000016820841,quantity,in house consumption,,"Copper Ring 4,6mm X 6",536460000009723147,LRCJA4m66RTH1,Cost of Goods Sold,Inventory Asset,,-10.00,0.000000,,Nos,TRM
2688,2022-03-31,,Adjusted,536460000016820859,quantity,in house consumption,,"Allied Connector MS-3106-F 22-19-S,14-Pin, Female",536460000008973791,CMPAESP14PFBC5,Cost of Goods Sold,Inventory Asset,,-9.00,0.000000,,Nos,PHV
2689,2022-03-31,,Adjusted,536460000016820877,quantity,in house consumption,,"Allied Connector MS-3106-F 22-19-S,14-Pin, Female",536460000008973791,CMPAESP14PFBC5,Cost of Goods Sold,Inventory Asset,,-3.00,0.000000,,Nos,IHV
2690,2022-03-31,,Adjusted,536460000016820895,quantity,in house consumption,,"Allied Connector MS-3106-F 22-19-S,14-Pin, Female",536460000008973791,CMPAESP14PFBC5,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,Main Store
2691,2022-03-31,,Adjusted,536460000016820913,quantity,in house consumption,,Copper Ring 35mmX8,536460000009737665,LRCJA00358RTH1,Cost of Goods Sold,Inventory Asset,,-104.00,0.000000,,Nos,PHV
2692,2022-03-31,,Adjusted,536460000016820931,quantity,in house consumption,,Copper Ring 35mm X12,536460000009736628,LRCJA03512RTH1,Cost of Goods Sold,Inventory Asset,,-110.00,0.000000,,Nos,PHV
2693,2022-03-31,,Adjusted,536460000016817575,quantity,in house consumption,,"Wire wound Resistor 0E5E / 5W /5% (HIA H5AJR50),RED",536460000016552226,RWWHT000E565A2,Cost of Goods Sold,Inventory Asset,,-400.00,0.000000,,Nos,Main Store
2694,2022-03-31,,Adjusted,536460000016817593,quantity,in house consumption,,Wire wound Resistor 1E/5W/10% Stead,536460000009505167,RWWST0001E63A2,Cost of Goods Sold,Inventory Asset,,38.00,6.000000,,Nos,Main Store
2695,2022-03-31,,Adjusted,536460000016817613,quantity,in house consumption,,Wire wound Resistor 56 K Ohm 10W,536460000009521759,RWWST0056K75A1,Cost of Goods Sold,Inventory Asset,,-29.00,0.000000,,Nos,Main Store
2696,2022-03-31,,Adjusted,536460000016817631,quantity,in house consumption,,Wire wound Resistor 56 K Ohm 10W,536460000009521759,RWWST0056K75A1,Cost of Goods Sold,Inventory Asset,,-11.00,0.000000,,Nos,IHV
2697,2022-03-31,,Adjusted,536460000016817649,quantity,in house consumption,,Wire wound Resistor 56 K Ohm 10W,536460000009521759,RWWST0056K75A1,Cost of Goods Sold,Inventory Asset,,-10.00,0.000000,,Nos,PCB
2698,2022-03-31,,Adjusted,536460000016820949,quantity,in house consumption,,Copper Ring 35mm X10,536460000009735591,LRCJA03510RTH1,Cost of Goods Sold,Inventory Asset,,-5.00,0.000000,,Nos,IHV
2699,2022-03-31,,Adjusted,536460000016820967,quantity,in house consumption,,Copper Ring 35mm X10,536460000009735591,LRCJA03510RTH1,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,TRM
2700,2022-03-31,,Adjusted,536460000016820985,quantity,in house consumption,,Copper Ring 35mm X10,536460000009735591,LRCJA03510RTH1,Cost of Goods Sold,Inventory Asset,,-51.00,0.000000,,Nos,TTD
2701,2022-03-31,,Adjusted,536460000016822001,quantity,in house consumption,,Copper Ring 35mm X10,536460000009735591,LRCJA03510RTH1,Cost of Goods Sold,Inventory Asset,,-46.00,0.000000,,Nos,PHV
2702,2022-03-31,,Adjusted,536460000016822017,quantity,in house consumption,,Copper Ring 300 x 16 Dia  mm,536460000009754257,LRCJA30016RTH1,Cost of Goods Sold,Inventory Asset,,-5.00,0.000000,,Nos,TRM
2703,2022-03-31,,Adjusted,536460000016822035,quantity,in house consumption,,Copper Ring 300 x 16 Dia  mm,536460000009754257,LRCJA30016RTH1,Cost of Goods Sold,Inventory Asset,,-18.00,0.000000,,Nos,PHV
2704,2022-03-31,,Adjusted,536460000016817667,quantity,in house consumption,,Wire wound Resistor 56 K Ohm 10W,536460000009521759,RWWST0056K75A1,Cost of Goods Sold,Inventory Asset,,-12.00,0.000000,,Nos,PHV
2705,2022-03-31,,Adjusted,536460000016822051,quantity,in house consumption,,Copper Ring 25mmX6,536460000009745961,LRCJA00256RTH1,Cost of Goods Sold,Inventory Asset,,-6.00,0.000000,,Nos,PHV
2706,2022-03-31,,Adjusted,536460000016817683,quantity,in house consumption,,Wire wound Resistor 5E/5W/3% HIA H5A 5R-HTR,536460000009514500,RWWHT0005E65A1,Cost of Goods Sold,Inventory Asset,,-100.00,0.000000,,Nos,PCB
2707,2022-03-31,,Adjusted,536460000016817699,quantity,in house consumption,,"Wire wound Resistor 5E/5W/5% (H5A5Ro J),RED",536460000009513463,RWWHT0005E65A2,Cost of Goods Sold,Inventory Asset,,-1408.00,0.000000,,Nos,Main Store
2708,2022-03-31,,Adjusted,536460000016822069,quantity,in house consumption,,Copper Ring 2.5mm X 8,536460000009715888,LRCJA02m58RTH1,Cost of Goods Sold,Inventory Asset,,-289.00,0.000000,,Nos,Main Store
2709,2022-03-31,,Adjusted,536460000016822087,quantity,in house consumption,,Copper Ring 2.5mm X 8,536460000009715888,LRCJA02m58RTH1,Cost of Goods Sold,Inventory Asset,,-248.00,0.000000,,Nos,IHV
2710,2022-03-31,,Adjusted,536460000016822103,quantity,in house consumption,,Copper Ring 2.5mm X 8,536460000009715888,LRCJA02m58RTH1,Cost of Goods Sold,Inventory Asset,,-30.00,0.000000,,Nos,TTD
2711,2022-03-31,,Adjusted,536460000016822121,quantity,in house consumption,,Copper Ring 2.5mm X 8,536460000009715888,LRCJA02m58RTH1,Cost of Goods Sold,Inventory Asset,,-428.00,0.000000,,Nos,PHV
2712,2022-03-31,,Adjusted,536460000016822139,quantity,in house consumption,,Copper Ring 2.5mm X 6,536460000009714851,LRCJA02m56RTH1,Cost of Goods Sold,Inventory Asset,,-294.00,0.000000,,Nos,Main Store
2713,2022-03-31,,Adjusted,536460000016822157,quantity,in house consumption,,Copper Ring 2.5mm X 6,536460000009714851,LRCJA02m56RTH1,Cost of Goods Sold,Inventory Asset,,-220.00,0.000000,,Nos,IHV
2714,2022-03-31,,Adjusted,536460000016822173,quantity,in house consumption,,Copper Ring 2.5mm X 6,536460000009714851,LRCJA02m56RTH1,Cost of Goods Sold,Inventory Asset,,-1049.00,0.000000,,Nos,PHV
2715,2022-03-31,,Adjusted,536460000016822189,quantity,in house consumption,,Copper Ring 2.5mm X 6,536460000009714851,LRCJA02m56RTH1,Cost of Goods Sold,Inventory Asset,,-15.00,0.000000,,Nos,TTD
2716,2022-03-31,,Adjusted,536460000016822207,quantity,in house consumption,,Copper Ring 2.5mm X 4,536460000009713814,LRCJA02m54RTH1,Cost of Goods Sold,Inventory Asset,,-506.00,0.000000,,Nos,Main Store
2717,2022-03-31,,Adjusted,536460000016822225,quantity,in house consumption,,Copper Ring 2.5mm X 4,536460000009713814,LRCJA02m54RTH1,Cost of Goods Sold,Inventory Asset,,-174.00,0.000000,,Nos,IHV
2718,2022-03-31,,Adjusted,536460000016822241,quantity,in house consumption,,Copper Ring 2.5mm X 4,536460000009713814,LRCJA02m54RTH1,Cost of Goods Sold,Inventory Asset,,-10.00,0.000000,,Nos,TTD
2719,2022-03-31,,Adjusted,536460000016822259,quantity,in house consumption,,Copper Ring 2.5mm X 4,536460000009713814,LRCJA02m54RTH1,Cost of Goods Sold,Inventory Asset,,-558.00,0.000000,,Nos,PHV
2720,2022-03-31,,Adjusted,536460000016822275,quantity,in house consumption,,Copper Ring 2.5mm X 10,536460000009716925,LRCJA2m510RTH1,Cost of Goods Sold,Inventory Asset,,-163.00,0.000000,,Nos,Main Store
2721,2022-03-31,,Adjusted,536460000016822293,quantity,in house consumption,,Copper Ring 2.5mm X 10,536460000009716925,LRCJA2m510RTH1,Cost of Goods Sold,Inventory Asset,,-123.00,0.000000,,Nos,IHV
2722,2022-03-31,,Adjusted,536460000016822309,quantity,in house consumption,,Copper Ring 2.5mm X 10,536460000009716925,LRCJA2m510RTH1,Cost of Goods Sold,Inventory Asset,,-26.00,0.000000,,Nos,TTD
2723,2022-03-31,,Adjusted,536460000016822325,quantity,in house consumption,,Copper Ring 2.5mm X 10,536460000009716925,LRCJA2m510RTH1,Cost of Goods Sold,Inventory Asset,,-380.00,0.000000,,Nos,PHV
2724,2022-03-31,,Adjusted,536460000016822341,quantity,in house consumption,,Copper Ring 16mmX8,536460000009733517,LRCJA00168RTH1,Cost of Goods Sold,Inventory Asset,,-54.00,0.000000,,Nos,Main Store
2725,2022-03-31,,Adjusted,536460000016822359,quantity,in house consumption,,Copper Ring 16mmX8,536460000009733517,LRCJA00168RTH1,Cost of Goods Sold,Inventory Asset,,-191.00,0.000000,,Nos,IHV
2726,2022-03-31,,Adjusted,536460000016822375,quantity,in house consumption,,Copper Ring 16mmX8,536460000009733517,LRCJA00168RTH1,Cost of Goods Sold,Inventory Asset,,-29.00,0.000000,,Nos,TTD
2727,2022-03-31,,Adjusted,536460000016822391,quantity,in house consumption,,Copper Ring 16mmX8,536460000009733517,LRCJA00168RTH1,Cost of Goods Sold,Inventory Asset,,-155.00,0.000000,,Nos,PHV
2728,2022-03-31,,Adjusted,536460000016822409,quantity,in house consumption,,Copper Ring 10mmX8,536460000009728332,LRCJA00108RTH1,Cost of Goods Sold,Inventory Asset,,-150.00,0.000000,,Nos,Main Store
2729,2022-03-31,,Adjusted,536460000016822427,quantity,in house consumption,,Copper Ring 10mmX8,536460000009728332,LRCJA00108RTH1,Cost of Goods Sold,Inventory Asset,,-81.00,0.000000,,Nos,IHV
2730,2022-03-31,,Adjusted,536460000016822445,quantity,in house consumption,,Copper Ring 10mmX8,536460000009728332,LRCJA00108RTH1,Cost of Goods Sold,Inventory Asset,,-190.00,0.000000,,Nos,PHV
2731,2022-03-31,,Adjusted,536460000016822461,quantity,in house consumption,,Copper Ring 10mmX12,536460000009729369,LRCJA01012RTH1,Cost of Goods Sold,Inventory Asset,,-5.00,0.000000,,Nos,IHV
2732,2022-03-31,,Adjusted,536460000016822479,quantity,in house consumption,,Copper Ring 10mmX12,536460000009729369,LRCJA01012RTH1,Cost of Goods Sold,Inventory Asset,,-266.00,0.000000,,Nos,PHV
2733,2022-03-31,,Adjusted,536460000016822495,quantity,in house consumption,,Copper Ring 10mmX10,536460000009730406,LRCJA01010RTH1,Cost of Goods Sold,Inventory Asset,,-17.00,0.000000,,Nos,IHV
2734,2022-03-31,,Adjusted,536460000016822513,quantity,in house consumption,,Copper Ring 1.5mm X 6,536460000009712777,LRCJA01m56RTH1,Cost of Goods Sold,Inventory Asset,,-148.00,0.000000,,Nos,PHV
2735,2022-03-31,,Adjusted,536460000016817717,quantity,in house consumption,,Wirewound Resistor 1.1E/100W/10%  Silicone Coated,536460000009501019,RWWST001E1C3A2,Cost of Goods Sold,Inventory Asset,,23.00,134.000000,,Nos,Main Store
2736,2022-03-31,,Adjusted,536460000016817737,quantity,in house consumption,,Wirewound Resistor 100E /5W/10%,536460000009497908,RWWST0100E63A2,Cost of Goods Sold,Inventory Asset,,-6.00,0.000000,,Nos,Main Store
2737,2022-03-31,,Adjusted,536460000016817755,quantity,in house consumption,,Ferrite Core EI CORE SMPS TRANSFORMER 1 SET,536460000016243511,FFEIXXXXXXXXF4,Cost of Goods Sold,Inventory Asset,,-32.00,0.000000,,Nos,Main Store
2738,2022-03-31,,Adjusted,536460000016817773,quantity,in house consumption,,Wirewound Resistor 10E/100W/10%,536460000009502056,RWWNA010E1C3A2,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
2739,2022-03-31,,Adjusted,536460000016817791,quantity,in house consumption,,Wirewound Resistor 10E/5W/ 10%,536460000009495834,RWWNA0010E63A2,Cost of Goods Sold,Inventory Asset,,14.00,3.000000,,Nos,Main Store
2740,2022-03-31,,Adjusted,536460000016817811,quantity,in house consumption,,Wirewound Resistor 10K/10W/10%Stead,536460000009499982,RWWST0010k73A2,Cost of Goods Sold,Inventory Asset,,9.00,15.000000,,Nos,Main Store
2741,2022-03-31,,Adjusted,536460000016817831,quantity,in house consumption,,Wirewound Resistor 300E /10W/10% Stead,536460000009503093,RWWST0300E73A2,Cost of Goods Sold,Inventory Asset,,-8.00,0.000000,,Nos,Main Store
2742,2022-03-31,,Adjusted,536460000016817849,quantity,in house consumption,,SMPS (LA50F-12),536460000016154265,SMPSCS012050M1,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,TTD
2743,2022-03-31,,Adjusted,536460000016822531,quantity,in house consumption,,Copper Ring 1.5mm X 4,536460000009710703,LRCJA01m54RTH1,Cost of Goods Sold,Inventory Asset,,-110.00,0.000000,,Nos,IHV
2744,2022-03-31,,Adjusted,536460000016817867,quantity,in house consumption,,SMPS (LA50F-12),536460000016154265,SMPSCS012050M1,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,PHV
2745,2022-03-31,,Adjusted,536460000016822549,quantity,in house consumption,,Bare Wire(Copper Rope)-2.5 mm,536460000007620849,B2WCUROPE2d5RH,Cost of Goods Sold,Inventory Asset,Bare Wire(Copper Rope)-2.5mm,-1.80,0.000000,,Kg,IHV
2746,2022-03-31,,Adjusted,536460000016822567,quantity,in house consumption,,Copper Foil(350 X 0.1mm),536460000007624997,FLCUNA3500d1RH,Cost of Goods Sold,Inventory Asset,Copper Foil(350 X 0.1mm),-15.00,0.000000,,Kg,IHV
2747,2022-03-31,,Adjusted,536460000016817885,quantity,in house consumption,,SMPS (LA50F-24),536460000016154294,SMPSCS024050M1,Cost of Goods Sold,Inventory Asset,,-16.00,0.000000,,Nos,TTD
2748,2022-03-31,,Adjusted,536460000016817903,quantity,in house consumption,,SMPS (LA50F-24),536460000016154294,SMPSCS024050M1,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,IHV
2749,2022-03-31,,Adjusted,536460000016817921,quantity,in house consumption,,SMPS (LA50F-24),536460000016154294,SMPSCS024050M1,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,PHV
2750,2022-03-31,,Adjusted,536460000016817939,quantity,in house consumption,,SMPS (LA50F-24),536460000016154294,SMPSCS024050M1,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
2751,2022-03-31,,Adjusted,536460000016817957,quantity,in house consumption,,SMPS (LRS200-12),536460000016357537,SMPSME012200M1,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
2752,2022-03-31,,Adjusted,536460000016822585,quantity,in house consumption,,Thimble 2x2.50 mm-(TWIN) TE7508,536460000016243145,LCTJA022m5UTH1,Material,Inventory Asset,,-530.00,0.000000,,Nos,Main Store
2753,2022-03-31,,Adjusted,536460000016822603,quantity,in house consumption,,Thimble Fork type 1.5 mm W/I U Type 172499,536460000009706555,LFTJA001m5WUH1,Material,Inventory Asset,,-1905.00,0.000000,,Nos,IHV
